"Numero_observation";"Code_postal";"Espece";"Humidite_sol";"Difficulte_enfoncer_crayon";"Environnement";"Placette";"Nombre_individus"
100556;"78230";"Epigé";"sec";"peu_difficile";"Urbain";1;2
100556;"78230";"Epigé";"sec";"peu_difficile";"Urbain";2;1
100556;"78230";"Epigé";"sec";"peu_difficile";"Urbain";3;0
100563;"66260";"Anécique tête noire";"humide";"peu_difficile";"Rural";1;0
100563;"66260";"Anécique tête noire";"humide";"peu_difficile";"Rural";2;0
100563;"66260";"Anécique tête noire";"humide";"peu_difficile";"Rural";3;0
100563;"66260";"Anécique tête rouge";"humide";"peu_difficile";"Rural";1;0
100563;"66260";"Anécique tête rouge";"humide";"peu_difficile";"Rural";2;0
100563;"66260";"Anécique tête rouge";"humide";"peu_difficile";"Rural";3;0
100563;"66260";"Endogé";"humide";"peu_difficile";"Rural";1;0
100563;"66260";"Endogé";"humide";"peu_difficile";"Rural";2;0
100563;"66260";"Endogé";"humide";"peu_difficile";"Rural";3;0
100563;"66260";"Epigé";"humide";"peu_difficile";"Rural";1;0
100563;"66260";"Epigé";"humide";"peu_difficile";"Rural";2;0
100563;"66260";"Epigé";"humide";"peu_difficile";"Rural";3;0
100600;"53100";"Anécique tête noire";"humide";"facile";"Urbain";1;0
100600;"53100";"Anécique tête noire";"humide";"facile";"Urbain";2;0
100600;"53100";"Anécique tête noire";"humide";"facile";"Urbain";3;0
100600;"53100";"Anécique tête rouge";"humide";"facile";"Urbain";1;0
100600;"53100";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
100600;"53100";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
100600;"53100";"Endogé";"humide";"facile";"Urbain";1;0
100600;"53100";"Endogé";"humide";"facile";"Urbain";2;0
100600;"53100";"Endogé";"humide";"facile";"Urbain";3;0
100600;"53100";"Epigé";"humide";"facile";"Urbain";1;0
100600;"53100";"Epigé";"humide";"facile";"Urbain";2;0
100600;"53100";"Epigé";"humide";"facile";"Urbain";3;0
100602;"79150";"Anécique tête noire";"humide";"difficile";"Rural";1;9
100602;"79150";"Anécique tête noire";"humide";"difficile";"Rural";2;1
100602;"79150";"Anécique tête noire";"humide";"difficile";"Rural";3;0
100602;"79150";"Anécique tête rouge";"humide";"difficile";"Rural";1;2
100602;"79150";"Anécique tête rouge";"humide";"difficile";"Rural";2;20
100602;"79150";"Anécique tête rouge";"humide";"difficile";"Rural";3;0
100602;"79150";"Endogé";"humide";"difficile";"Rural";1;3
100602;"79150";"Endogé";"humide";"difficile";"Rural";2;6
100602;"79150";"Endogé";"humide";"difficile";"Rural";3;0
100602;"79150";"Epigé";"humide";"difficile";"Rural";1;0
100602;"79150";"Epigé";"humide";"difficile";"Rural";2;0
100602;"79150";"Epigé";"humide";"difficile";"Rural";3;0
100607;"92000";"Anécique tête noire";"engorge";"facile";"Urbain";1;3
100607;"92000";"Anécique tête noire";"engorge";"facile";"Urbain";2;2
100607;"92000";"Anécique tête noire";"engorge";"facile";"Urbain";3;0
100607;"92000";"Anécique tête rouge";"engorge";"facile";"Urbain";1;6
100607;"92000";"Anécique tête rouge";"engorge";"facile";"Urbain";2;14
100607;"92000";"Anécique tête rouge";"engorge";"facile";"Urbain";3;0
100607;"92000";"Endogé";"engorge";"facile";"Urbain";1;3
100607;"92000";"Endogé";"engorge";"facile";"Urbain";2;3
100607;"92000";"Endogé";"engorge";"facile";"Urbain";3;3
100607;"92000";"Epigé";"engorge";"facile";"Urbain";1;2
100607;"92000";"Epigé";"engorge";"facile";"Urbain";2;4
100607;"92000";"Epigé";"engorge";"facile";"Urbain";3;30
100608;"92000";"Anécique tête noire";"humide";"peu_difficile";"Urbain";1;2
100608;"92000";"Anécique tête noire";"humide";"peu_difficile";"Urbain";2;6
100608;"92000";"Anécique tête noire";"humide";"peu_difficile";"Urbain";3;2
100608;"92000";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";1;2
100608;"92000";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";2;1
100608;"92000";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";3;0
100608;"92000";"Endogé";"humide";"peu_difficile";"Urbain";1;2
100608;"92000";"Endogé";"humide";"peu_difficile";"Urbain";2;6
100608;"92000";"Endogé";"humide";"peu_difficile";"Urbain";3;0
100608;"92000";"Epigé";"humide";"peu_difficile";"Urbain";1;2
100608;"92000";"Epigé";"humide";"peu_difficile";"Urbain";2;0
100608;"92000";"Epigé";"humide";"peu_difficile";"Urbain";3;0
100609;"92000";"Anécique tête noire";"engorge";"difficile";"Urbain";1;3
100609;"92000";"Anécique tête noire";"engorge";"difficile";"Urbain";2;3
100609;"92000";"Anécique tête noire";"engorge";"difficile";"Urbain";3;0
100609;"92000";"Anécique tête rouge";"engorge";"difficile";"Urbain";1;1
100609;"92000";"Anécique tête rouge";"engorge";"difficile";"Urbain";2;2
100609;"92000";"Anécique tête rouge";"engorge";"difficile";"Urbain";3;3
100609;"92000";"Endogé";"engorge";"difficile";"Urbain";1;3
100609;"92000";"Endogé";"engorge";"difficile";"Urbain";2;4
100609;"92000";"Endogé";"engorge";"difficile";"Urbain";3;8
100609;"92000";"Epigé";"engorge";"difficile";"Urbain";1;7
100609;"92000";"Epigé";"engorge";"difficile";"Urbain";2;4
100609;"92000";"Epigé";"engorge";"difficile";"Urbain";3;0
100610;"92000";"Anécique tête noire";"humide";"facile";"Urbain";1;2
100610;"92000";"Anécique tête noire";"humide";"facile";"Urbain";2;3
100610;"92000";"Anécique tête noire";"humide";"facile";"Urbain";3;3
100610;"92000";"Anécique tête rouge";"humide";"facile";"Urbain";1;2
100610;"92000";"Anécique tête rouge";"humide";"facile";"Urbain";2;4
100610;"92000";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
100610;"92000";"Endogé";"humide";"facile";"Urbain";1;3
100610;"92000";"Endogé";"humide";"facile";"Urbain";2;4
100610;"92000";"Endogé";"humide";"facile";"Urbain";3;9
100610;"92000";"Epigé";"humide";"facile";"Urbain";1;7
100610;"92000";"Epigé";"humide";"facile";"Urbain";2;9
100610;"92000";"Epigé";"humide";"facile";"Urbain";3;0
100611;"92000";"Anécique tête noire";"";"peu_difficile";"Urbain";1;3
100611;"92000";"Anécique tête noire";"";"peu_difficile";"Urbain";2;0
100611;"92000";"Anécique tête noire";"";"peu_difficile";"Urbain";3;0
100611;"92000";"Anécique tête rouge";"";"peu_difficile";"Urbain";1;4
100611;"92000";"Anécique tête rouge";"";"peu_difficile";"Urbain";2;1
100611;"92000";"Anécique tête rouge";"";"peu_difficile";"Urbain";3;1
100611;"92000";"Endogé";"";"peu_difficile";"Urbain";1;2
100611;"92000";"Endogé";"";"peu_difficile";"Urbain";2;5
100611;"92000";"Endogé";"";"peu_difficile";"Urbain";3;5
100611;"92000";"Epigé";"";"peu_difficile";"Urbain";1;2
100611;"92000";"Epigé";"";"peu_difficile";"Urbain";2;3
100611;"92000";"Epigé";"";"peu_difficile";"Urbain";3;0
100612;"24100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;4
100612;"24100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;36
100612;"24100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
100612;"24100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;0
100612;"24100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
100612;"24100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
100612;"24100";"Endogé";"humide";"facile";"Péri-urbain";1;3
100612;"24100";"Endogé";"humide";"facile";"Péri-urbain";2;2
100612;"24100";"Endogé";"humide";"facile";"Péri-urbain";3;0
100612;"24100";"Epigé";"humide";"facile";"Péri-urbain";1;35
100612;"24100";"Epigé";"humide";"facile";"Péri-urbain";2;67
100612;"24100";"Epigé";"humide";"facile";"Péri-urbain";3;0
100613;"38220";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;5
100613;"38220";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;8
100613;"38220";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;7
100613;"38220";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;5
100613;"38220";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;10
100613;"38220";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;10
100613;"38220";"Endogé";"humide";"facile";"Péri-urbain";1;6
100613;"38220";"Endogé";"humide";"facile";"Péri-urbain";2;11
100613;"38220";"Endogé";"humide";"facile";"Péri-urbain";3;14
100613;"38220";"Epigé";"humide";"facile";"Péri-urbain";1;4
100613;"38220";"Epigé";"humide";"facile";"Péri-urbain";2;11
100613;"38220";"Epigé";"humide";"facile";"Péri-urbain";3;6
100614;"38220";"Anécique tête noire";"engorge";"facile";"Péri-urbain";1;4
100614;"38220";"Anécique tête noire";"engorge";"facile";"Péri-urbain";2;8
100614;"38220";"Anécique tête noire";"engorge";"facile";"Péri-urbain";3;13
100614;"38220";"Anécique tête rouge";"engorge";"facile";"Péri-urbain";1;4
100614;"38220";"Anécique tête rouge";"engorge";"facile";"Péri-urbain";2;10
100614;"38220";"Anécique tête rouge";"engorge";"facile";"Péri-urbain";3;0
100614;"38220";"Endogé";"engorge";"facile";"Péri-urbain";1;2
100614;"38220";"Endogé";"engorge";"facile";"Péri-urbain";2;7
100614;"38220";"Endogé";"engorge";"facile";"Péri-urbain";3;9
100614;"38220";"Epigé";"engorge";"facile";"Péri-urbain";1;5
100614;"38220";"Epigé";"engorge";"facile";"Péri-urbain";2;8
100614;"38220";"Epigé";"engorge";"facile";"Péri-urbain";3;0
100615;"38220";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;6
100615;"38220";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;1
100615;"38220";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
100615;"38220";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;1
100615;"38220";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;1
100615;"38220";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;3
100615;"38220";"Endogé";"humide";"facile";"Péri-urbain";1;4
100615;"38220";"Endogé";"humide";"facile";"Péri-urbain";2;21
100615;"38220";"Endogé";"humide";"facile";"Péri-urbain";3;19
100615;"38220";"Epigé";"humide";"facile";"Péri-urbain";1;6
100615;"38220";"Epigé";"humide";"facile";"Péri-urbain";2;7
100615;"38220";"Epigé";"humide";"facile";"Péri-urbain";3;0
100619;"76130";"Anécique tête noire";"humide";"difficile";"Urbain";1;3
100619;"76130";"Anécique tête noire";"humide";"difficile";"Urbain";2;0
100619;"76130";"Anécique tête noire";"humide";"difficile";"Urbain";3;0
100619;"76130";"Anécique tête rouge";"humide";"difficile";"Urbain";1;1
100619;"76130";"Anécique tête rouge";"humide";"difficile";"Urbain";2;0
100619;"76130";"Anécique tête rouge";"humide";"difficile";"Urbain";3;0
100619;"76130";"Endogé";"humide";"difficile";"Urbain";1;2
100619;"76130";"Endogé";"humide";"difficile";"Urbain";2;0
100619;"76130";"Endogé";"humide";"difficile";"Urbain";3;0
100619;"76130";"Epigé";"humide";"difficile";"Urbain";1;0
100619;"76130";"Epigé";"humide";"difficile";"Urbain";2;0
100619;"76130";"Epigé";"humide";"difficile";"Urbain";3;0
100620;"76130";"Anécique tête noire";"humide";"peu_difficile";"Urbain";1;0
100620;"76130";"Anécique tête noire";"humide";"peu_difficile";"Urbain";2;0
100620;"76130";"Anécique tête noire";"humide";"peu_difficile";"Urbain";3;0
100620;"76130";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";1;0
100620;"76130";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";2;0
100620;"76130";"Anécique tête rouge";"humide";"peu_difficile";"Urbain";3;0
100620;"76130";"Endogé";"humide";"peu_difficile";"Urbain";1;1
100620;"76130";"Endogé";"humide";"peu_difficile";"Urbain";2;0
100620;"76130";"Endogé";"humide";"peu_difficile";"Urbain";3;0
100620;"76130";"Epigé";"humide";"peu_difficile";"Urbain";1;0
100620;"76130";"Epigé";"humide";"peu_difficile";"Urbain";2;0
100620;"76130";"Epigé";"humide";"peu_difficile";"Urbain";3;0
100621;"76130";"Anécique tête noire";"humide";"facile";"Urbain";1;1
100621;"76130";"Anécique tête noire";"humide";"facile";"Urbain";2;0
100621;"76130";"Anécique tête noire";"humide";"facile";"Urbain";3;0
100621;"76130";"Anécique tête rouge";"humide";"facile";"Urbain";1;0
100621;"76130";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
100621;"76130";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
100621;"76130";"Endogé";"humide";"facile";"Urbain";1;1
100621;"76130";"Endogé";"humide";"facile";"Urbain";2;0
100621;"76130";"Endogé";"humide";"facile";"Urbain";3;0
100621;"76130";"Epigé";"humide";"facile";"Urbain";1;3
100621;"76130";"Epigé";"humide";"facile";"Urbain";2;0
100621;"76130";"Epigé";"humide";"facile";"Urbain";3;0
100622;"40000";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;0
100622;"40000";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;0
100622;"40000";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
100622;"40000";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;22
100622;"40000";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;31
100622;"40000";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
100622;"40000";"Endogé";"humide";"facile";"Péri-urbain";1;0
100622;"40000";"Endogé";"humide";"facile";"Péri-urbain";2;0
100622;"40000";"Endogé";"humide";"facile";"Péri-urbain";3;0
100622;"40000";"Epigé";"humide";"facile";"Péri-urbain";1;54
100622;"40000";"Epigé";"humide";"facile";"Péri-urbain";2;0
100622;"40000";"Epigé";"humide";"facile";"Péri-urbain";3;0
100623;"40000";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;11
100623;"40000";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;0
100623;"40000";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
100623;"40000";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;5
100623;"40000";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
100623;"40000";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
100623;"40000";"Endogé";"humide";"facile";"Péri-urbain";1;3
100623;"40000";"Endogé";"humide";"facile";"Péri-urbain";2;10
100623;"40000";"Endogé";"humide";"facile";"Péri-urbain";3;0
100623;"40000";"Epigé";"humide";"facile";"Péri-urbain";1;6
100623;"40000";"Epigé";"humide";"facile";"Péri-urbain";2;0
100623;"40000";"Epigé";"humide";"facile";"Péri-urbain";3;0
100624;"40000";"Anécique tête noire";"sec";"peu_difficile";"Péri-urbain";1;1
100624;"40000";"Anécique tête noire";"sec";"peu_difficile";"Péri-urbain";2;1
100624;"40000";"Anécique tête noire";"sec";"peu_difficile";"Péri-urbain";3;0
100624;"40000";"Anécique tête rouge";"sec";"peu_difficile";"Péri-urbain";1;5
100624;"40000";"Anécique tête rouge";"sec";"peu_difficile";"Péri-urbain";2;9
100624;"40000";"Anécique tête rouge";"sec";"peu_difficile";"Péri-urbain";3;10
100624;"40000";"Endogé";"sec";"peu_difficile";"Péri-urbain";1;9
100624;"40000";"Endogé";"sec";"peu_difficile";"Péri-urbain";2;12
100624;"40000";"Endogé";"sec";"peu_difficile";"Péri-urbain";3;15
100624;"40000";"Epigé";"sec";"peu_difficile";"Péri-urbain";1;11
100624;"40000";"Epigé";"sec";"peu_difficile";"Péri-urbain";2;13
100624;"40000";"Epigé";"sec";"peu_difficile";"Péri-urbain";3;0
100625;"74100";"Anécique tête noire";"sec";"peu_difficile";"Péri-urbain";1;2
100625;"74100";"Anécique tête noire";"sec";"peu_difficile";"Péri-urbain";2;0
100625;"74100";"Anécique tête noire";"sec";"peu_difficile";"Péri-urbain";3;0
100625;"74100";"Anécique tête rouge";"sec";"peu_difficile";"Péri-urbain";1;2
100625;"74100";"Anécique tête rouge";"sec";"peu_difficile";"Péri-urbain";2;0
100625;"74100";"Anécique tête rouge";"sec";"peu_difficile";"Péri-urbain";3;0
100625;"74100";"Endogé";"sec";"peu_difficile";"Péri-urbain";1;0
100625;"74100";"Endogé";"sec";"peu_difficile";"Péri-urbain";2;0
100625;"74100";"Endogé";"sec";"peu_difficile";"Péri-urbain";3;0
100625;"74100";"Epigé";"sec";"peu_difficile";"Péri-urbain";1;2
100625;"74100";"Epigé";"sec";"peu_difficile";"Péri-urbain";2;0
100625;"74100";"Epigé";"sec";"peu_difficile";"Péri-urbain";3;0
100626;"74100";"Anécique tête noire";"sec";"";"Péri-urbain";1;0
100626;"74100";"Anécique tête noire";"sec";"";"Péri-urbain";2;0
100626;"74100";"Anécique tête noire";"sec";"";"Péri-urbain";3;0
100626;"74100";"Anécique tête rouge";"sec";"";"Péri-urbain";1;0
100626;"74100";"Anécique tête rouge";"sec";"";"Péri-urbain";2;0
100626;"74100";"Anécique tête rouge";"sec";"";"Péri-urbain";3;0
100626;"74100";"Endogé";"sec";"";"Péri-urbain";1;0
100626;"74100";"Endogé";"sec";"";"Péri-urbain";2;0
100626;"74100";"Endogé";"sec";"";"Péri-urbain";3;0
100626;"74100";"Epigé";"sec";"";"Péri-urbain";1;0
100626;"74100";"Epigé";"sec";"";"Péri-urbain";2;0
100626;"74100";"Epigé";"sec";"";"Péri-urbain";3;0
100627;"74100";"Anécique tête noire";"sec";"facile";"Péri-urbain";1;1
100627;"74100";"Anécique tête noire";"sec";"facile";"Péri-urbain";2;0
100627;"74100";"Anécique tête noire";"sec";"facile";"Péri-urbain";3;0
100627;"74100";"Anécique tête rouge";"sec";"facile";"Péri-urbain";1;2
100627;"74100";"Anécique tête rouge";"sec";"facile";"Péri-urbain";2;1
100627;"74100";"Anécique tête rouge";"sec";"facile";"Péri-urbain";3;0
100627;"74100";"Endogé";"sec";"facile";"Péri-urbain";1;0
100627;"74100";"Endogé";"sec";"facile";"Péri-urbain";2;0
100627;"74100";"Endogé";"sec";"facile";"Péri-urbain";3;0
100627;"74100";"Epigé";"sec";"facile";"Péri-urbain";1;2
100627;"74100";"Epigé";"sec";"facile";"Péri-urbain";2;0
100627;"74100";"Epigé";"sec";"facile";"Péri-urbain";3;0
100628;"74100";"Anécique tête noire";"sec";"";"Péri-urbain";1;1
100628;"74100";"Anécique tête noire";"sec";"";"Péri-urbain";2;2
100628;"74100";"Anécique tête noire";"sec";"";"Péri-urbain";3;0
100628;"74100";"Anécique tête rouge";"sec";"";"Péri-urbain";1;2
100628;"74100";"Anécique tête rouge";"sec";"";"Péri-urbain";2;0
100628;"74100";"Anécique tête rouge";"sec";"";"Péri-urbain";3;0
100628;"74100";"Endogé";"sec";"";"Péri-urbain";1;0
100628;"74100";"Endogé";"sec";"";"Péri-urbain";2;0
100628;"74100";"Endogé";"sec";"";"Péri-urbain";3;0
100628;"74100";"Epigé";"sec";"";"Péri-urbain";1;2
100628;"74100";"Epigé";"sec";"";"Péri-urbain";2;0
100628;"74100";"Epigé";"sec";"";"Péri-urbain";3;0
100629;"74100";"Anécique tête noire";"sec";"peu_difficile";"Péri-urbain";1;1
100629;"74100";"Anécique tête noire";"sec";"peu_difficile";"Péri-urbain";2;0
100629;"74100";"Anécique tête noire";"sec";"peu_difficile";"Péri-urbain";3;0
100629;"74100";"Anécique tête rouge";"sec";"peu_difficile";"Péri-urbain";1;2
100629;"74100";"Anécique tête rouge";"sec";"peu_difficile";"Péri-urbain";2;2
100629;"74100";"Anécique tête rouge";"sec";"peu_difficile";"Péri-urbain";3;0
100629;"74100";"Endogé";"sec";"peu_difficile";"Péri-urbain";1;0
100629;"74100";"Endogé";"sec";"peu_difficile";"Péri-urbain";2;0
100629;"74100";"Endogé";"sec";"peu_difficile";"Péri-urbain";3;0
100629;"74100";"Epigé";"sec";"peu_difficile";"Péri-urbain";1;2
100629;"74100";"Epigé";"sec";"peu_difficile";"Péri-urbain";2;0
100629;"74100";"Epigé";"sec";"peu_difficile";"Péri-urbain";3;0
100630;"74100";"Anécique tête noire";"";"peu_difficile";"Péri-urbain";1;2
100630;"74100";"Anécique tête noire";"";"peu_difficile";"Péri-urbain";2;0
100630;"74100";"Anécique tête noire";"";"peu_difficile";"Péri-urbain";3;0
100630;"74100";"Anécique tête rouge";"";"peu_difficile";"Péri-urbain";1;2
100630;"74100";"Anécique tête rouge";"";"peu_difficile";"Péri-urbain";2;0
100630;"74100";"Anécique tête rouge";"";"peu_difficile";"Péri-urbain";3;0
100630;"74100";"Endogé";"";"peu_difficile";"Péri-urbain";1;2
100630;"74100";"Endogé";"";"peu_difficile";"Péri-urbain";2;0
100630;"74100";"Endogé";"";"peu_difficile";"Péri-urbain";3;0
100630;"74100";"Epigé";"";"peu_difficile";"Péri-urbain";1;2
100630;"74100";"Epigé";"";"peu_difficile";"Péri-urbain";2;4
100630;"74100";"Epigé";"";"peu_difficile";"Péri-urbain";3;0
100669;"69240";"Anécique tête noire";"humide";"peu_difficile";"Rural";1;9
100669;"69240";"Anécique tête noire";"humide";"peu_difficile";"Rural";2;2
100669;"69240";"Anécique tête noire";"humide";"peu_difficile";"Rural";3;0
100669;"69240";"Anécique tête rouge";"humide";"peu_difficile";"Rural";1;3
100669;"69240";"Anécique tête rouge";"humide";"peu_difficile";"Rural";2;0
100669;"69240";"Anécique tête rouge";"humide";"peu_difficile";"Rural";3;0
100669;"69240";"Endogé";"humide";"peu_difficile";"Rural";1;1
100669;"69240";"Endogé";"humide";"peu_difficile";"Rural";2;1
100669;"69240";"Endogé";"humide";"peu_difficile";"Rural";3;0
100669;"69240";"Epigé";"humide";"peu_difficile";"Rural";1;1
100669;"69240";"Epigé";"humide";"peu_difficile";"Rural";2;2
100669;"69240";"Epigé";"humide";"peu_difficile";"Rural";3;3
100671;"45100";"Anécique tête noire";"humide";"facile";"Urbain";1;11
100671;"45100";"Anécique tête noire";"humide";"facile";"Urbain";2;14
100671;"45100";"Anécique tête noire";"humide";"facile";"Urbain";3;19
100671;"45100";"Anécique tête rouge";"humide";"facile";"Urbain";1;1
100671;"45100";"Anécique tête rouge";"humide";"facile";"Urbain";2;1
100671;"45100";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
100671;"45100";"Endogé";"humide";"facile";"Urbain";1;0
100671;"45100";"Endogé";"humide";"facile";"Urbain";2;0
100671;"45100";"Endogé";"humide";"facile";"Urbain";3;0
100671;"45100";"Epigé";"humide";"facile";"Urbain";1;6
100671;"45100";"Epigé";"humide";"facile";"Urbain";2;18
100671;"45100";"Epigé";"humide";"facile";"Urbain";3;0
100680;"28600";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";1;0
100680;"28600";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";2;0
100680;"28600";"Anécique tête noire";"humide";"peu_difficile";"Péri-urbain";3;0
100680;"28600";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";1;0
100680;"28600";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";2;0
100680;"28600";"Anécique tête rouge";"humide";"peu_difficile";"Péri-urbain";3;0
100680;"28600";"Endogé";"humide";"peu_difficile";"Péri-urbain";1;0
100680;"28600";"Endogé";"humide";"peu_difficile";"Péri-urbain";2;0
100680;"28600";"Endogé";"humide";"peu_difficile";"Péri-urbain";3;0
100680;"28600";"Epigé";"humide";"peu_difficile";"Péri-urbain";1;2
100680;"28600";"Epigé";"humide";"peu_difficile";"Péri-urbain";2;2
100680;"28600";"Epigé";"humide";"peu_difficile";"Péri-urbain";3;0
100684;"03100";"Anécique tête noire";"humide";"facile";"Urbain";1;14
100684;"03100";"Anécique tête noire";"humide";"facile";"Urbain";2;26
100684;"03100";"Anécique tête noire";"humide";"facile";"Urbain";3;33
100684;"03100";"Anécique tête rouge";"humide";"facile";"Urbain";1;0
100684;"03100";"Anécique tête rouge";"humide";"facile";"Urbain";2;0
100684;"03100";"Anécique tête rouge";"humide";"facile";"Urbain";3;0
100684;"03100";"Endogé";"humide";"facile";"Urbain";1;0
100684;"03100";"Endogé";"humide";"facile";"Urbain";2;0
100684;"03100";"Endogé";"humide";"facile";"Urbain";3;0
100684;"03100";"Epigé";"humide";"facile";"Urbain";1;0
100684;"03100";"Epigé";"humide";"facile";"Urbain";2;0
100684;"03100";"Epigé";"humide";"facile";"Urbain";3;0
100685;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";1;1
100685;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";2;0
100685;"74100";"Anécique tête noire";"humide";"facile";"Péri-urbain";3;0
100685;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";1;3
100685;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";2;0
100685;"74100";"Anécique tête rouge";"humide";"facile";"Péri-urbain";3;0
100685;"74100";"Endogé";"humide";"facile";"Péri-urbain";1;2
100685;"74100";"Endogé";"humide";"facile";"Péri-urbain";2;0
100685;"74100";"Endogé";"humide";"facile";"Péri-urbain";3;0
100685;"74100";"Epigé";"humide";"facile";"Péri-urbain";1;0
100685;"74100";"Epigé";"humide";"facile";"Péri-urbain";2;0
100685;"74100";"Epigé";"humide";"facile";"Péri-urbain";3;0
100686;"74100";"Anécique tête noire";"engorge";"";"Péri-urbain";1;1
100686;"74100";"Anécique tête noire";"engorge";"";"Péri-urbain";2;0
100686;"74100";"Anécique tête noire";"engorge";"";"Péri-urbain";3;0
100686;"74100";"Anécique tête rouge";"engorge";"";"Péri-urbain";1;3
100686;"74100";"Anécique tête rouge";"engorge";"";"Péri-urbain";2;0
100686;"74100";"Anécique tête rouge";"engorge";"";"Péri-urbain";3;0
100686;"74100";"Endogé";"engorge";"";"Péri-urbain";1;2
100686;"74100";"Endogé";"engorge";"";"Péri-urbain";2;0
100686;"74100";"Endogé";"engorge";"";"Péri-urbain";3;0
100686;"74100";"Epigé";"engorge";"";"Péri-urbain";1;0
100686;"74100";"Epigé";"engorge";"";"Péri-urbain";2;0
100686;"74100";"Epigé";"engorge";"";"Péri-urbain";3;0
100687;"74100";"Anécique tête noire";"engorge";"peu_difficile";"Péri-urbain";1;1
100687;"74100";"Anécique tête noire";"engorge";"peu_difficile";"Péri-urbain";2;0
100687;"74100";"Anécique tête noire";"engorge";"peu_difficile";"Péri-urbain";3;0
100687;"74100";"Anécique tête rouge";"engorge";"peu_difficile";"Péri-urbain";1;3
100687;"74100";"Anécique tête rouge";"engorge";"peu_difficile";"Péri-urbain";2;0
100687;"74100";"Anécique tête rouge";"engorge";"peu_difficile";"Péri-urbain";3;0
100687;"74100";"Endogé";"engorge";"peu_difficile";"Péri-urbain";1;2
100687;"74100";"Endogé";"engorge";"peu_difficile";"Péri-urbain";2;0
100687;"74100";"Endogé";"engorge";"peu_difficile";"Péri-urbain";3;0
100687;"74100";"Epigé";"engorge";"peu_difficile";"Péri-urbain";1;0
100687;"74100";"Epigé";"engorge";"peu_difficile";"Péri-urbain";2;0
100687;"74100";"Epigé";"engorge";"peu_difficile";"Péri-urbain";3;0
100688;"74100";"Anécique tête noire";"engorge";"facile";"Péri-urbain";1;3
100688;"74100";"Anécique tête noire";"engorge";"facile";"Péri-urbain";2;0
100688;"74100";"Anécique tête noire";"engorge";"facile";"Péri-urbain";3;0
100688;"74100";"Anécique tête rouge";"engorge";"facile";"Péri-urbain";1;0
100688;"74100";"Anécique tête rouge";"engorge";"facile";"Péri-urbain";2;0
100688;"74100";"Anécique tête rouge";"engorge";"facile";"Péri-urbain";3;0
100688;"74100";"Endogé";"engorge";"facile";"Péri-urbain";1;3
100688;"74100";"Endogé";"engorge";"facile";"Péri-urbain";2;0
100688;"74100";"Endogé";"engorge";"facile";"Péri-urbain";3;0
100688;"74100";"Epigé";"engorge";"facile";"Péri-urbain";1;0
